#{"t_start": 1767021848.0468931, "env_id": "CustomHopper-source-v0"}
r,l,t
202.473272,93,5.979896
224.055637,98,5.995863
124.823167,61,6.005723
170.06759,82,6.018926
101.843397,64,6.029161
120.187875,62,6.041584
162.839941,76,6.053618
56.215662,35,6.059006
96.034743,51,6.06714
22.651085,21,6.070471
118.926373,63,6.08028
175.012142,83,6.093639
74.728784,43,6.100415
110.927836,58,6.109392
109.821959,59,6.119414
49.053472,37,6.125234
70.931816,41,6.131699
147.392588,74,6.14635
112.58254,58,6.156009
186.65902,86,6.169858
61.206446,36,6.175703
164.891965,76,6.188117
99.644985,55,6.196915
207.185471,89,6.211254
41.653228,27,6.215971
79.016045,45,6.223167
176.610564,80,6.235652
55.089879,31,6.243077
213.25115,94,6.258306
212.920536,92,6.273128
107.219964,64,6.283588
209.721731,87,6.297476
149.093427,73,6.308944
74.890766,43,6.315842
148.706237,69,6.326938
63.576492,40,6.333348
63.965649,38,6.339452
115.578394,66,6.352243
109.486613,57,6.361399
210.783088,94,6.80625
204.127087,96,6.820952
91.004603,50,6.828735
60.84261,35,6.834213
102.618636,55,6.842901
152.940558,75,6.854636
91.915709,50,6.862287
66.33565,39,6.868409
216.555474,93,6.885242
87.56158,49,6.892751
134.322121,71,6.903826
257.34866,110,6.920864
186.316279,86,6.934091
200.514563,90,6.947981
163.796224,78,6.959984
228.868469,98,6.975208
103.838546,56,6.986263
220.696696,96,7.001742
151.644234,79,7.014083
232.830345,99,7.02978
197.715085,89,7.043797
291.511183,131,7.065423
201.740748,102,7.082067
227.844702,112,7.102246
221.869365,99,7.118223
197.423784,86,7.131901
209.017738,97,7.147359
52.485578,30,7.152202
184.435887,81,7.165242
212.51452,102,7.181685
86.325595,47,7.18914
224.07449,103,7.20871
11.480655,17,7.211524
235.428273,109,7.229582
126.88332,66,7.240066
182.518075,85,7.253806
196.933093,88,7.267807
197.439656,106,7.285175
220.394321,103,7.304695
207.294866,105,7.321309
259.955684,105,7.338037
159.924963,76,7.350515
176.896658,90,7.365479
72.042751,41,7.372461
46.041417,27,7.376863
226.083338,103,7.39352
187.892148,94,7.411418
105.637948,56,7.420564
122.691296,62,7.430502
226.371479,100,7.446472
87.862944,49,7.454541
220.142383,102,7.470853
92.289506,50,7.908317
156.091633,73,7.919861
100.733717,55,7.92836
210.056102,96,7.945753
232.824492,101,7.961398
204.923008,91,7.975542
203.453437,95,7.990613
202.022015,99,8.006012
109.204477,62,8.015647
232.342535,98,8.031056
200.574934,91,8.047312
183.212121,81,8.05989
191.145888,84,8.07307
74.58869,40,8.079347
232.384266,104,8.095611
192.280933,85,8.10925
198.800729,86,8.124945
255.065342,126,8.146493
191.170077,87,8.166587
214.592707,95,8.182617
209.891548,94,8.19835
76.659858,43,8.205759
205.517539,93,8.221987
213.092182,94,8.237889
236.067456,110,8.258059
209.036033,93,8.275755
219.555604,101,8.292707
127.83005,65,8.304165
192.549108,87,8.319037
215.930667,99,8.335533
227.07997,109,8.353256
194.82541,103,8.385571
165.177053,74,8.397897
224.722732,95,8.413129
241.735115,108,8.430287
215.608916,94,8.445349
235.456823,113,8.462927
190.832072,92,8.480991
219.801656,103,8.497673
184.166568,86,8.511494
234.031409,108,8.528902
226.195199,105,8.545777
216.60661,96,8.561103
195.900478,89,8.577717
206.658968,97,8.592859
218.256133,106,9.043819
234.661205,100,9.060042
217.461527,95,9.075408
219.158846,97,9.09102
206.930792,95,9.108367
226.794869,97,9.123697
199.442305,91,9.138061
214.311186,92,9.152584
253.591504,127,9.172655
209.101632,94,9.187623
191.96571,90,9.201868
201.525474,92,9.218689
138.561912,66,9.229124
137.211789,68,9.240041
237.029835,109,9.258975
176.971652,83,9.278334
241.840514,112,9.297342
233.664021,108,9.318439
162.331357,80,9.331868
228.939685,114,9.350642
185.557032,85,9.364415
212.827965,100,9.380819
88.640052,57,9.390123
216.931243,94,9.405457
228.393982,102,9.424599
196.944715,88,9.438692
102.281431,55,9.447486
235.760358,113,9.466438
215.133815,97,9.482286
223.973876,102,9.49841
195.49839,86,9.511943
197.664065,96,9.529227
236.410349,100,9.545807
219.18888,95,9.560885
218.253608,98,9.576947
163.446418,80,9.590025
193.752794,88,9.604567
224.234843,94,9.619155
241.401328,98,9.637618
287.496686,132,9.658368
197.250726,96,9.673254
219.956098,96,9.688329
193.971519,89,9.702326
200.014697,89,9.716569
105.084762,57,10.241425
258.74149,118,10.262184
255.802244,102,10.291725
214.478745,98,10.308002
213.645138,100,10.324406
116.81008,68,10.336224
230.442116,98,10.352329
201.877939,91,10.367257
238.633316,108,10.387564
240.10009,99,10.40358
210.356643,93,10.420335
199.860863,91,10.43518
94.14041,55,10.443976
266.91366,124,10.463983
244.739389,117,10.486057
193.978096,86,10.499725
291.79257,131,10.520269
257.173514,123,10.540033
224.029818,98,10.556045
