#{"t_start": 1766967767.6908412, "env_id": "CustomHopper-source-v0"}
r,l,t
175.810006,83,19.073947
61.222633,36,19.111673
135.806141,93,19.185602
78.487911,45,19.230164
34.978471,27,19.260963
70.910986,42,19.297702
110.652654,58,19.346562
96.91589,61,19.405873
170.166921,88,19.46786
39.67468,23,19.507507
83.046214,53,19.555821
81.004921,45,19.593451
20.684268,21,19.619515
125.813143,65,19.675819
130.275494,73,19.748138
9.315358,14,19.757651
74.994039,62,19.81841
112.841153,61,19.872595
187.177314,94,19.975102
102.941477,55,20.024629
142.360224,84,20.10257
146.708603,84,20.286964
131.268409,75,20.350262
120.38092,64,20.413398
18.682435,22,20.432121
87.906231,49,20.471332
108.685371,59,20.525504
62.261061,35,20.55059
136.225107,66,20.600573
57.198212,34,20.651383
92.59195,53,20.693641
81.680545,46,20.718358
91.434119,49,20.780238
117.304018,64,20.832714
27.008911,23,20.859067
129.812361,66,20.913883
112.913168,70,20.983668
83.787063,52,21.024829
60.794721,35,21.053574
187.703106,89,21.136847
94.387022,56,21.189283
132.277496,79,21.259471
68.679151,40,21.307754
132.30577,66,21.37205
73.253779,41,21.415305
103.994253,56,21.450323
84.971675,48,21.498558
103.554748,54,21.548273
12.496785,20,21.565002
29.593102,38,21.598206
76.670876,61,21.653007
66.32054,38,23.275972
187.335869,101,23.360329
132.823481,67,23.414569
152.811488,84,23.492582
80.683761,47,23.533099
234.926371,127,23.633169
80.195924,48,23.69381
99.440943,53,23.73714
62.110247,37,23.768839
98.046785,52,23.821051
79.74303,46,23.870475
75.048035,43,23.919242
66.39933,40,23.958956
145.123132,71,24.015472
62.780182,38,24.06189
99.098237,55,24.109848
90.605339,58,24.165518
191.491201,99,24.249299
99.245634,55,24.310751
62.249045,44,24.347233
17.510141,20,24.364305
202.401062,100,24.458675
60.727401,42,24.505666
42.135213,30,24.533925
40.265897,35,24.562287
113.492722,66,24.626234
142.595759,74,24.688881
148.924096,75,24.765203
46.974194,33,24.789313
52.542142,31,24.821872
84.138747,54,24.872149
210.30537,100,24.94877
160.028412,82,25.05448
171.404666,88,25.216058
78.637022,46,25.272205
19.266349,21,25.29158
245.043133,137,25.414793
114.638299,63,25.474982
86.837028,57,25.521723
21.171743,20,25.539737
44.983336,41,25.583738
201.522376,102,25.665228
105.769804,56,25.722821
85.126392,47,25.760914
190.013487,101,25.848659
217.23021,99,25.963047
105.774413,58,26.012631
195.401773,103,26.10753
112.867468,58,26.163667
82.9529,47,26.19832
101.282259,55,26.242414
123.808284,63,26.304581
47.885848,40,26.348831
31.760919,36,26.390244
146.192554,83,26.472168
31.811319,39,26.514398
133.225199,72,26.574789
216.065628,114,26.671448
125.477712,64,26.733907
116.714847,60,26.779207
215.926094,96,26.865742
226.306757,114,26.962584
162.938257,88,27.039103
142.254065,78,27.105794
205.439946,106,28.764107
148.324639,78,28.849673
240.585943,151,28.98204
147.748107,74,29.051832
37.081359,30,29.084486
90.344663,51,29.133991
108.45838,59,29.183282
173.335784,88,29.266021
132.978524,78,29.335076
167.80712,93,29.415782
237.037635,111,29.513957
86.689598,50,29.546861
154.413403,75,29.629691
123.530289,65,29.690701
93.736949,69,29.752257
169.002094,90,29.83884
82.633294,47,29.873881
209.541736,105,29.963668
103.448043,58,30.013325
104.956789,57,30.07584
267.32692,114,30.301146
205.201515,97,30.40013
204.68532,101,30.479812
157.288427,87,30.570833
77.824412,44,30.596455
172.980003,84,30.678584
172.812783,104,30.773557
88.545634,50,30.8154
153.868796,75,30.883125
60.347035,36,30.914796
215.846174,100,31.005713
185.509245,94,31.090392
204.532206,94,31.162765
184.634936,92,31.256718
56.672363,34,31.28569
130.560708,72,31.354498
122.598144,63,31.414083
181.677273,90,31.489054
199.838496,103,31.577748
86.885353,49,31.626917
124.460882,64,31.678634
202.591136,99,31.76697
177.654939,89,31.850633
27.039965,21,31.872008
129.019439,67,31.926677
219.071553,103,32.025813
77.83236,44,32.045788
71.913396,45,32.106407
203.739004,106,32.225887
207.098598,115,32.3404
200.703082,93,32.427529
198.37285,98,32.511757
46.500542,27,32.539794
202.476597,99,34.237713
202.869826,88,34.302883
154.003809,77,34.372862
166.127587,79,34.428071
216.498899,98,34.531863
203.599024,112,34.634068
122.5223,65,34.69821
69.299783,40,34.732402
68.110549,40,34.767627
131.996487,73,34.827894
111.834375,63,34.877876
81.531609,54,34.944473
128.827366,67,34.994469
97.898401,70,35.070339
78.053153,44,35.148615
219.907402,111,35.300752
218.23955,106,35.394217
140.423592,83,35.493656
210.073963,111,35.601202
184.471896,88,35.672986
261.959658,133,35.78748
144.798186,73,35.854408
131.68524,69,35.914791
233.294895,127,36.010669
130.340851,68,36.077425
161.726101,81,36.161211
67.4127,39,36.192712
36.211431,35,36.220264
82.738326,49,36.245002
88.131119,50,36.307562
78.715915,45,36.347837
49.01549,28,36.360718
200.476122,104,36.469936
229.262722,114,36.574832
218.598256,100,36.669865
135.024972,69,36.710418
137.123541,70,36.789266
102.013706,57,36.826907
218.399689,109,36.943584
