#{"t_start": 1766596701.300799, "env_id": "CustomHopper-source-v0"}
r,l,t
834.285638,285,31.769076
390.584981,134,31.792276
1027.041974,324,31.863392
850.874204,252,31.906984
750.210338,266,31.95321
1295.564901,424,32.022269
785.055039,240,32.06198
826.444217,272,32.486009
858.034479,255,32.527259
542.171644,170,32.557561
682.532702,215,32.592281
1381.720847,500,32.679047
707.129953,238,32.718692
154.766575,77,32.730726
644.928075,210,32.777643
658.771505,232,32.817502
826.354621,272,33.243988
822.347272,267,33.289756
994.022075,331,33.342365
817.171462,262,33.387029
884.832095,285,33.432372
1109.324109,326,33.483618
577.269093,194,33.51721
640.87568,202,33.549215
495.994672,156,33.946055
803.037575,252,33.985649
999.435361,309,34.051484
746.37001,259,34.093002
673.995041,211,34.128697
798.798023,244,34.166517
763.908053,245,34.20584
1260.98903,425,34.648955
1132.691324,380,34.719803
239.823763,103,34.737745
798.910467,254,34.784821
749.45887,232,34.82311
1325.660693,453,34.897945
277.852288,109,34.9149
1074.467285,336,34.971487
1285.952668,412,35.453852
1344.958195,423,35.524258
780.492411,246,35.565522
688.910746,215,35.602425
663.143652,211,35.636708
1321.84135,500,35.723576
1066.654892,376,36.197222
959.589323,341,36.256466
1202.175325,457,36.338623
1535.276219,500,36.426655
1180.079522,500,36.509424
965.018841,337,36.978257
674.139517,215,37.014089
752.90889,258,37.057318
619.505233,196,37.090077
1080.627265,373,37.149
638.308486,201,37.184144
918.547494,310,37.236042
1376.037273,500,37.745556
362.570213,133,37.767217
761.978557,242,37.809332
678.15138,228,37.847855
643.795551,211,37.883592
960.211042,341,37.942608
879.195806,261,37.990626
580.511619,192,38.024893
1039.653849,333,38.502551
785.868045,246,38.545309
958.397913,325,38.597371
815.005479,252,38.641817
827.826089,313,38.69194
620.864423,213,38.726053
847.889613,278,38.77838
728.089239,245,38.818586
1394.813153,458,39.277051
865.609949,293,39.324812
1044.945241,326,39.393528
1492.279147,500,39.47539
1132.077014,397,39.539384
624.691456,199,39.943109
1075.310653,329,39.999061
797.832107,259,40.040855
875.81374,299,40.088766
1019.722251,329,40.144229
1339.868927,451,40.21906
1225.697907,396,40.654646
780.815323,261,40.696174
1178.568825,380,40.769052
987.2659,308,40.82147
953.630258,301,40.872234
880.220103,276,40.915506
837.280568,275,40.961654
658.072195,218,41.363443
616.663545,213,41.404386
780.160514,256,41.454205
615.720138,192,41.488126
860.869893,275,41.531049
775.992683,248,41.569716
760.759247,250,41.616421
851.179268,267,41.660678
664.685153,212,41.698037
655.006472,193,42.117361
582.972374,201,42.149372
1412.746153,477,42.229013
643.217298,221,42.264748
984.511327,310,42.317058
655.722564,201,42.348635
909.67944,290,42.395129
1054.27799,326,42.824922
805.512537,261,42.869167
544.256677,195,42.900192
807.673287,256,42.946841
835.808484,293,42.993819
686.88209,210,43.027429
819.666909,262,43.076486
611.817039,194,43.117263
673.65473,238,43.157947
803.402187,258,43.576776
738.51802,254,43.619387
1041.024134,330,43.674541
494.252068,170,43.707141
609.675143,192,43.73876
854.073374,266,43.783228
774.175107,280,43.833334
220.636647,98,43.850525
1422.852874,500,44.348188
612.827574,187,44.378707
652.415304,198,44.409938
515.39642,159,44.438172
1028.316314,327,44.491251
632.279752,192,44.522577
600.019785,192,44.556728
962.201208,295,44.60432
582.903822,180,44.635768
1152.128812,425,45.082263
750.193668,245,45.121536
246.323812,107,45.138358
524.462609,188,45.170976
248.84087,103,45.187725
235.043707,102,45.204276
959.248656,321,45.254336
858.207812,285,45.302191
669.273763,205,45.334573
847.514629,270,45.775421
1145.574183,388,45.84082
804.218404,283,45.888554
1035.972718,339,45.94907
917.890984,285,45.997071
786.055428,259,46.041789
803.791702,277,46.087657
1252.814313,394,46.553758
1146.440732,372,46.613967
207.649963,98,46.629416
865.77873,290,46.681026
995.107482,322,46.734896
630.372738,194,46.769532
1546.862073,500,47.265278
576.92148,178,47.308828
614.976391,191,47.339789
893.000991,337,47.396522
227.72695,103,47.413035
1079.401041,333,47.469758
836.629936,272,47.51773
783.903462,235,47.555501
826.567603,265,47.600009
705.229666,233,48.07745
770.218942,224,48.129142
1342.413503,454,48.201836
1295.961882,411,48.279443
1011.125247,363,48.341625
971.036998,288,48.387805
614.237699,238,48.833381
1350.224863,500,48.932274
518.321988,185,48.965146
784.357523,246,49.004155
1441.989935,500,49.086914
232.645649,104,49.103187
771.221928,270,49.145887
611.406446,193,49.563341
868.939288,273,49.609794
1269.462291,500,49.692761
1125.116599,377,49.774633
1281.03942,431,49.853935
719.847918,231,49.891118
808.142407,259,50.328458
1109.743341,382,50.389781
